datetime64_ns,filename,datetime64_ns,lat,lon,predicted
2019-02-05 12:56:59.253558,label_2019_02_05_12_56_59_253558.png,2019-02-05 12:56:59.253558,47.598274090789204,-122.33183696230235,0.8166661
2019-02-05 12:56:59.284810,label_2019_02_05_12_56_59_284810.png,2019-02-05 12:56:59.284810,47.59827499803384,-122.33183783892005,0.81205684
2019-02-05 12:56:59.353842,label_2019_02_05_12_56_59_353842.png,2019-02-05 12:56:59.353842,47.59827700203093,-122.33183977526586,0.35658258
2019-02-05 12:56:59.385094,label_2019_02_05_12_56_59_385094.png,2019-02-05 12:56:59.385094,47.598277909275566,-122.33184065188357,0.6267778
2019-02-05 12:56:59.426393,label_2019_02_05_12_56_59_426393.png,2019-02-05 12:56:59.426393,47.59827910819134,-122.33184181032613,0.87797153
2019-02-05 12:56:59.460969,label_2019_02_05_12_56_59_460969.png,2019-02-05 12:56:59.460969,47.59828011192891,-122.33184278017933,0.87050253
2019-02-05 12:56:59.507840,label_2019_02_05_12_56_59_507840.png,2019-02-05 12:56:59.507840,47.5982814725952,-122.331844094912,0.90397024
2019-02-05 12:56:59.526494,label_2019_02_05_12_56_59_526494.png,2019-02-05 12:56:59.526494,47.59828201411943,-122.33184461815536,0.90397024
2019-02-05 12:56:59.557765,label_2019_02_05_12_56_59_557765.png,2019-02-05 12:56:59.557765,47.59828292192143,-122.33184549531163,0.90331465
2019-02-05 12:56:59.589014,label_2019_02_05_12_56_59_589014.png,2019-02-05 12:56:59.589014,47.598283829076884,-122.33184637184316,0.9653577
2019-02-05 12:56:59.626780,label_2019_02_05_12_56_59_626780.png,2019-02-05 12:56:59.626780,47.598284925420614,-122.33184743117631,0.97521824
2019-02-05 12:56:59.658039,label_2019_02_05_12_56_59_658039.png,2019-02-05 12:56:59.658039,47.59828583287333,-122.33184830799507,0.9631886
2019-02-05 12:56:59.689298,label_2019_02_05_12_56_59_689298.png,2019-02-05 12:56:59.689298,47.59828674031861,-122.33184918480666,0.8696186
2019-02-05 12:56:59.720544,label_2019_02_05_12_56_59_720544.png,2019-02-05 12:56:59.720544,47.59828764739232,-122.3318500612592,0.94214135
2019-02-05 12:56:59.758342,label_2019_02_05_12_56_59_758342.png,2019-02-05 12:56:59.758342,47.598288744665005,-122.33185112148996,0.9501815
2019-02-05 12:56:59.874231,label_2019_02_05_12_56_59_874231.png,2019-02-05 12:56:59.874231,47.59829210892709,-122.33185437218067,0.971923
2019-02-05 12:56:59.905480,label_2019_02_05_12_56_59_905480.png,2019-02-05 12:56:59.905480,47.59829301608254,-122.3318552487122,0.94314945
2019-02-05 12:56:59.943256,label_2019_02_05_12_56_59_943256.png,2019-02-05 12:56:59.943256,47.598294112723536,-122.3318563083326,0.90826446
2019-02-05 12:56:59.974510,label_2019_02_05_12_56_59_974510.png,2019-02-05 12:56:59.974510,47.59829502002762,-122.33185718500775,0.9364906
2019-02-05 12:57:00.290957,label_2019_02_05_12_57_00_290957.png,2019-02-05 12:57:00.290957,47.59830184682161,-122.33186548525046,0.8191525
2019-02-05 12:57:00.359985,label_2019_02_05_12_57_00_359985.png,2019-02-05 12:57:00.359985,47.598303290884026,-122.33186728480624,0.8895913
2019-02-05 12:57:00.391242,label_2019_02_05_12_57_00_391242.png,2019-02-05 12:57:00.391242,47.59830394478231,-122.33186809967853,0.95101935
2019-02-05 12:57:00.460267,label_2019_02_05_12_57_00_460267.png,2019-02-05 12:57:00.460267,47.59830538878581,-122.3318698991609,0.93863416
2019-02-05 12:57:00.507146,label_2019_02_05_12_57_00_507146.png,2019-02-05 12:57:00.507146,47.59830636949399,-122.3318711212958,0.95781153
2019-02-05 12:57:00.576176,label_2019_02_05_12_57_00_576176.png,2019-02-05 12:57:00.576176,47.5983078136046,-122.33187292091166,0.95085734
2019-02-05 12:57:00.607432,label_2019_02_05_12_57_00_607432.png,2019-02-05 12:57:00.607432,47.5983084674761,-122.33187373575058,0.95085734
2019-02-05 12:57:00.645200,label_2019_02_05_12_57_00_645200.png,2019-02-05 12:57:00.645200,47.59830925758133,-122.33187472036067,0.9711944
2019-02-05 12:57:00.676450,label_2019_02_05_12_57_00_676450.png,2019-02-05 12:57:00.676450,47.59830991133501,-122.33187553505276,0.97317004
2019-02-05 12:57:00.729841,label_2019_02_05_12_57_00_729841.png,2019-02-05 12:57:00.729841,47.598311028271546,-122.33187692695216,0.9258278
2019-02-05 12:57:00.776733,label_2019_02_05_12_57_00_776733.png,2019-02-05 12:57:00.776733,47.59831200925286,-122.33187814942744,0.9622763
2019-02-05 12:57:00.807978,label_2019_02_05_12_57_00_807978.png,2019-02-05 12:57:00.807978,47.59831266289943,-122.33187896398604,0.9353085
2019-02-05 12:57:00.830124,label_2019_02_05_12_57_00_830124.png,2019-02-05 12:57:00.830124,47.59831312619475,-122.33187954133352,0.94377327
2019-02-05 12:57:00.908261,label_2019_02_05_12_57_00_908261.png,2019-02-05 12:57:00.908261,47.59831476082263,-122.3318815783674,0.98444134
2019-02-05 12:57:00.946054,label_2019_02_05_12_57_00_946054.png,2019-02-05 12:57:00.946054,47.59831555144734,-122.33188256362487,0.9739146
2019-02-05 12:57:00.977301,label_2019_02_05_12_57_00_977301.png,2019-02-05 12:57:00.977301,47.598316205136754,-122.33188337823687,0.9590995
2019-02-05 12:57:01.008557,label_2019_02_05_12_57_01_008557.png,2019-02-05 12:57:01.008557,47.598316855505225,-122.33188424767647,0.9404446
2019-02-05 12:57:01.046337,label_2019_02_05_12_57_01_046337.png,2019-02-05 12:57:01.046337,47.598317630372364,-122.33188547363643,0.89031655
2019-02-05 12:57:01.108840,label_2019_02_05_12_57_01_108840.png,2019-02-05 12:57:01.108840,47.59831891230709,-122.33188750185593,0.7188981
2019-02-05 12:57:01.146623,label_2019_02_05_12_57_01_146623.png,2019-02-05 12:57:01.146623,47.59831968723724,-122.33188872791558,0.6918253
2019-02-05 12:57:01.177873,label_2019_02_05_12_57_01_177873.png,2019-02-05 12:57:01.177873,47.5983203281731,-122.33188974197549,0.66077465
2019-02-05 12:57:01.209125,label_2019_02_05_12_57_01_209125.png,2019-02-05 12:57:01.209125,47.59832096915621,-122.33189075611016,0.40016243
2019-02-05 12:57:01.246909,label_2019_02_05_12_57_01_246909.png,2019-02-05 12:57:01.246909,47.598321744102115,-122.33189198219472,0.6861565
2019-02-05 12:57:01.278161,label_2019_02_05_12_57_01_278161.png,2019-02-05 12:57:01.278161,47.59832238507998,-122.33189299632107,0.7708003
2019-02-05 12:57:01.325024,label_2019_02_05_12_57_01_325024.png,2019-02-05 12:57:01.325024,47.598323346242246,-122.3318945170288,0.92554075
2019-02-05 12:57:01.362803,label_2019_02_05_12_57_01_362803.png,2019-02-05 12:57:01.362803,47.59832412108838,-122.33189574295554,0.7073996
2019-02-05 12:57:01.425298,label_2019_02_05_12_57_01_425298.png,2019-02-05 12:57:01.425298,47.59832540286034,-122.33189777091751,0.7882222
2019-02-05 12:57:01.447465,label_2019_02_05_12_57_01_447465.png,2019-02-05 12:57:01.447465,47.59832585750633,-122.33189849023796,0.9485818
2019-02-05 12:57:01.494332,label_2019_02_05_12_57_01_494332.png,2019-02-05 12:57:01.494332,47.59832681874735,-122.33190001107029,0.7250888
2019-02-05 12:57:01.554487,label_2019_02_05_12_57_01_554487.png,2019-02-05 12:57:01.554487,47.59832805252919,-122.33190196310446,0.8934496
2019-02-05 12:57:01.595150,label_2019_02_05_12_57_01_595150.png,2019-02-05 12:57:01.595150,47.598328886528144,-122.3319032826201,0.7551187
2019-02-05 12:57:01.665899,label_2019_02_05_12_57_01_665899.png,2019-02-05 12:57:01.665899,47.598330337588656,-122.3319055784228,0.8158524
2019-02-05 12:57:01.683955,label_2019_02_05_12_57_01_683955.png,2019-02-05 12:57:01.683955,47.598330707915906,-122.33190616433794,0.90592295
2019-02-05 12:57:01.715219,label_2019_02_05_12_57_01_715219.png,2019-02-05 12:57:01.715219,47.598331349140544,-122.33190717885473,0.926366
2019-02-05 12:57:01.746466,label_2019_02_05_12_57_01_746466.png,2019-02-05 12:57:01.746466,47.59833199001865,-122.33190819282326,0.9446083
2019-02-05 12:57:01.784237,label_2019_02_05_12_57_01_784237.png,2019-02-05 12:57:01.784237,47.59833276470202,-122.33190941849247,0.83120716
2019-02-05 12:57:01.815504,label_2019_02_05_12_57_01_815504.png,2019-02-05 12:57:01.815504,47.59833340598442,-122.33191043310065,0.8155978
2019-02-05 12:57:01.947021,label_2019_02_05_12_57_01_947021.png,2019-02-05 12:57:01.947021,47.59833610340186,-122.33191470083327,0.94441
2019-02-05 12:57:01.978269,label_2019_02_05_12_57_01_978269.png,2019-02-05 12:57:01.978269,47.598336744295715,-122.3319157148267,0.94826424
2019-02-05 12:57:02.000422,label_2019_02_05_12_57_02_000422.png,2019-02-05 12:57:02.000422,47.598337190848,-122.33191644016203,0.9788254
2019-02-05 12:57:02.047300,label_2019_02_05_12_57_02_047300.png,2019-02-05 12:57:02.047300,47.59833728507319,-122.33191868047159,0.8897915
2019-02-05 12:57:02.085061,label_2019_02_05_12_57_02_085061.png,2019-02-05 12:57:02.085061,47.598337360972856,-122.33192048507092,0.9010915
2019-02-05 12:57:02.116323,label_2019_02_05_12_57_02_116323.png,2019-02-05 12:57:02.116323,47.598337423809376,-122.33192197907961,0.9804018
2019-02-05 12:57:02.147573,label_2019_02_05_12_57_02_147573.png,2019-02-05 12:57:02.147573,47.598337486621716,-122.33192347251328,0.92570794
2019-02-05 12:57:02.178821,label_2019_02_05_12_57_02_178821.png,2019-02-05 12:57:02.178821,47.598337549430454,-122.33192496586132,0.97400236
2019-02-05 12:57:02.216599,label_2019_02_05_12_57_02_216599.png,2019-02-05 12:57:02.216599,47.598337625364074,-122.33192677126812,0.92984015
2019-02-05 12:57:02.232227,label_2019_02_05_12_57_02_232227.png,2019-02-05 12:57:02.232227,47.598337656776415,-122.33192751813176,0.6404288
2019-02-05 12:57:02.285626,label_2019_02_05_12_57_02_285626.png,2019-02-05 12:57:02.285626,47.598337764108486,-122.33193007007189,0.95759434
2019-02-05 12:57:02.316895,label_2019_02_05_12_57_02_316895.png,2019-02-05 12:57:02.316895,47.598337826958904,-122.3319315644109,0.9835728
2019-02-05 12:57:02.348140,label_2019_02_05_12_57_02_348140.png,2019-02-05 12:57:02.348140,47.59833788976147,-122.33193305761213,0.9686687
2019-02-05 12:57:02.417167,label_2019_02_05_12_57_02_417167.png,2019-02-05 12:57:02.417167,47.59833802850588,-122.3319363564159,0.9764715
2019-02-05 12:57:02.448418,label_2019_02_05_12_57_02_448418.png,2019-02-05 12:57:02.448418,47.59833809132028,-122.33193784989851,0.955471
2019-02-05 12:57:02.486193,label_2019_02_05_12_57_02_486193.png,2019-02-05 12:57:02.486193,47.59833816724772,-122.3319396551585,0.81956166
2019-02-05 12:57:02.533080,label_2019_02_05_12_57_02_533080.png,2019-02-05 12:57:02.533080,47.59833826149093,-122.33194189589625,0.8676972
2019-02-05 12:57:02.579953,label_2019_02_05_12_57_02_579953.png,2019-02-05 12:57:02.579953,47.59833835570532,-122.3319441359489,0.7145656
2019-02-05 12:57:02.617733,label_2019_02_05_12_57_02_617733.png,2019-02-05 12:57:02.617733,47.59833843164357,-122.3319459414658,0.9011921
2019-02-05 12:57:02.686752,label_2019_02_05_12_57_02_686752.png,2019-02-05 12:57:02.686752,47.59833857037152,-122.33194923987807,0.6469212
2019-02-05 12:57:02.733641,label_2019_02_05_12_57_02_733641.png,2019-02-05 12:57:02.733641,47.59833866461833,-122.33195148070148,0.4750313
2019-02-05 12:57:02.764894,label_2019_02_05_12_57_02_764894.png,2019-02-05 12:57:02.764894,47.59833872743684,-122.33195297428196,0.56164026
2019-02-05 12:57:02.887311,label_2019_02_05_12_57_02_887311.png,2019-02-05 12:57:02.887311,47.598338973495316,-122.33195882459765,0.9040288
2019-02-05 12:57:02.934202,label_2019_02_05_12_57_02_934202.png,2019-02-05 12:57:02.934202,47.598339067746245,-122.33196106551893,0.93402904
2019-02-05 12:57:03.034482,label_2019_02_05_12_57_03_034482.png,2019-02-05 12:57:03.034482,47.598339038279796,-122.33196632856917,0.92910844
2019-02-05 12:57:03.103523,label_2019_02_05_12_57_03_103523.png,2019-02-05 12:57:03.103523,47.59833871447679,-122.33197057045754,0.9853974
2019-02-05 12:57:03.150396,label_2019_02_05_12_57_03_150396.png,2019-02-05 12:57:03.150396,47.59833849464321,-122.33197345032434,0.9672182
2019-02-05 12:57:03.181646,label_2019_02_05_12_57_03_181646.png,2019-02-05 12:57:03.181646,47.598338348079885,-122.33197537033516,0.9187113
2019-02-05 12:57:03.203802,label_2019_02_05_12_57_03_203802.png,2019-02-05 12:57:03.203802,47.59833824416809,-122.33197673160176,0.8844107
2019-02-05 12:57:03.235054,label_2019_02_05_12_57_03_235054.png,2019-02-05 12:57:03.235054,47.59833809759636,-122.33197865172268,0.8993639
2019-02-05 12:57:03.266300,label_2019_02_05_12_57_03_266300.png,2019-02-05 12:57:03.266300,47.59833795105345,-122.3319805714661,0.83650386
2019-02-05 12:57:03.335325,label_2019_02_05_12_57_03_335325.png,2019-02-05 12:57:03.335325,47.59833762732609,-122.33198481236357,0.9797014
2019-02-05 12:57:03.366576,label_2019_02_05_12_57_03_366576.png,2019-02-05 12:57:03.366576,47.59833748075796,-122.3319867324373,0.9784985
2019-02-05 12:57:03.404360,label_2019_02_05_12_57_03_404360.png,2019-02-05 12:57:03.404360,47.5983373035519,-122.33198905387447,0.96547294
2019-02-05 12:57:03.466856,label_2019_02_05_12_57_03_466856.png,2019-02-05 12:57:03.466856,47.59833701044566,-122.33199289362871,0.84255195
2019-02-05 12:57:03.489001,label_2019_02_05_12_57_03_489001.png,2019-02-05 12:57:03.489001,47.598336906585494,-122.33199425421898,0.9674248
2019-02-05 12:57:03.520272,label_2019_02_05_12_57_03_520272.png,2019-02-05 12:57:03.520272,47.59833675992492,-122.33199617550382,0.9699654
2019-02-05 12:57:03.551517,label_2019_02_05_12_57_03_551517.png,2019-02-05 12:57:03.551517,47.598336613385605,-122.33199809520006,0.9405547
2019-02-05 12:57:03.589296,label_2019_02_05_12_57_03_589296.png,2019-02-05 12:57:03.589296,47.59833643620116,-122.3320004163541,0.8885537
2019-02-05 12:57:03.620567,label_2019_02_05_12_57_03_620567.png,2019-02-05 12:57:03.620567,47.59833628954058,-122.33200233763894,0.83068883
2019-02-05 12:57:03.651812,label_2019_02_05_12_57_03_651812.png,2019-02-05 12:57:03.651812,47.59833614300127,-122.33200425733519,0.9587125
2019-02-05 12:57:03.689582,label_2019_02_05_12_57_03_689582.png,2019-02-05 12:57:03.689582,47.598335965860045,-122.332006577923,0.9668909
2019-02-05 12:57:03.720844,label_2019_02_05_12_57_03_720844.png,2019-02-05 12:57:03.720844,47.59833581924149,-122.33200849865733,0.98804736
2019-02-05 12:57:03.752097,label_2019_02_05_12_57_03_752097.png,2019-02-05 12:57:03.752097,47.59833567266496,-122.33201041884115,0.983994
2019-02-05 12:57:03.852367,label_2019_02_05_12_57_03_852367.png,2019-02-05 12:57:03.852367,47.59833520239828,-122.33201657943488,0.94186777
2019-02-05 12:57:03.892231,label_2019_02_05_12_57_03_892231.png,2019-02-05 12:57:03.892231,47.59833501543702,-122.33201902866723,0.9343441
2019-02-05 12:57:03.973914,label_2019_02_05_12_57_03_973914.png,2019-02-05 12:57:03.973914,47.59833463234281,-122.33202404728304,0.9354333
2019-02-05 12:57:04.002158,label_2019_02_05_12_57_04_002158.png,2019-02-05 12:57:04.002158,47.598334492239005,-122.33202574584034,0.95564884
